46783.820774,2021-02-10 01:51:06.153908
46767.8,2021-02-10 01:51:11.331225
46773.106122,2021-02-10 01:51:16.505706
46763.046557,2021-02-10 01:51:21.688414
46756.520953,2021-02-10 01:51:25.247841
46755.975953,2021-02-10 01:51:30.427529
46762.619116,2021-02-10 01:51:35.608616
46751.10331,2021-02-10 01:51:40.789822
46742.605473,2021-02-10 01:51:45.964043
46723.029207,2021-02-10 01:51:51.149918
46729.034712,2021-02-10 01:51:56.331906
46718.685,2021-02-10 01:52:01.509644
46735.56,2021-02-10 01:52:06.691315
46763.055,2021-02-10 01:52:11.873726
46743.961333,2021-02-10 01:52:17.055944
46773.006641,2021-02-10 01:52:22.244364
46755.605,2021-02-10 01:52:27.441094
46756.535,2021-02-10 01:52:32.622956
46750.285,2021-02-10 01:52:37.801328
46744.27,2021-02-10 01:52:42.982662
46734.945,2021-02-10 01:52:48.156820
46729.745199,2021-02-10 01:52:53.335860
46735.79646,2021-02-10 01:52:55.851992
46731.364917,2021-02-10 01:53:01.029313
46728.408192,2021-02-10 01:53:06.205881
46718.395,2021-02-10 01:53:11.384966
46715.585,2021-02-10 01:53:17.253044
46709.96,2021-02-10 01:53:22.429381
46727.652756,2021-02-10 01:53:27.610196
46725.764223,2021-02-10 01:53:32.794723
46730.418926,2021-02-10 01:53:37.968340
46727.753066,2021-02-10 01:53:43.151441
46739.950562,2021-02-10 01:53:48.331769
46739.4392,2021-02-10 01:53:53.505376
46738.795,2021-02-10 01:53:58.684252
46723.375,2021-02-10 01:54:03.866831
46742.265,2021-02-10 01:54:09.040946
46745.28,2021-02-10 01:54:14.213569
46751.285,2021-02-10 01:54:19.396550
46748.71,2021-02-10 01:54:24.577687
46760.78,2021-02-10 01:54:29.761137
46752.615,2021-02-10 01:54:34.942131
46743.128911,2021-02-10 01:54:40.142249
46742.73,2021-02-10 01:54:45.319254
46748.07,2021-02-10 01:54:50.507068
46756.045,2021-02-10 01:54:55.689188
46753.785,2021-02-10 01:55:00.875815
46762.78,2021-02-10 01:55:06.068750
46776.687777,2021-02-10 01:55:11.245107
46799.190562,2021-02-10 01:55:16.415657
46810.29189,2021-02-10 01:55:21.596458
46804.201279,2021-02-10 01:55:26.778409
46813.534534,2021-02-10 01:55:31.967451
46810.87,2021-02-10 01:55:37.150386
46800.475,2021-02-10 01:55:42.330511
46795.28,2021-02-10 01:55:47.501414
46788.14,2021-02-10 01:55:52.681406
46784.375,2021-02-10 01:56:18.210763
46778.69,2021-02-10 01:56:23.395823
46775.69,2021-02-10 01:56:28.589978
46774.156279,2021-02-10 01:56:33.767459
46775.317302,2021-02-10 01:56:38.952610
46760.83,2021-02-10 01:56:44.132286
46766.435,2021-02-10 01:56:49.304029
46752.915,2021-02-10 01:56:54.484505
46768.030562,2021-02-10 01:56:59.667531
46784.193321,2021-02-10 01:57:04.852283
46777.31,2021-02-10 01:57:10.046271
46775.484304,2021-02-10 01:57:15.224462
46778.699647,2021-02-10 01:57:20.404556
46778.030423,2021-02-10 01:57:25.595049
46771.151279,2021-02-10 01:57:30.790791
46764.552884,2021-02-10 01:57:35.972169
46768.485,2021-02-10 01:57:41.155145
46785.403688,2021-02-10 01:57:46.332020
46780.15,2021-02-10 01:57:51.509383
46773.91,2021-02-10 01:57:56.693885
46764.850467,2021-02-10 01:58:01.876387
46768.115562,2021-02-10 01:58:07.065945
46762.293203,2021-02-10 01:58:12.239327
46689.08,2021-02-10 01:59:12.225144
46687.782701,2021-02-10 01:59:17.390591
46683.39,2021-02-10 01:59:22.570607
46664.992163,2021-02-10 01:59:27.750159
46680.085,2021-02-10 01:59:32.930966
46671.477832,2021-02-10 01:59:38.114719
46679.682106,2021-02-10 01:59:43.289051
46781.965,2021-02-10 02:00:32.860889
46782.375383,2021-02-10 02:00:38.049579
46770.330499,2021-02-10 02:00:43.226077
46763.065805,2021-02-10 02:00:48.420515
46762.391342,2021-02-10 02:00:53.599342
46789.11,2021-02-10 02:00:58.780613
46823.52,2021-02-10 02:01:03.957964
46842.795,2021-02-10 02:01:09.145363
46845.525,2021-02-10 02:01:14.323756
46871.462182,2021-02-10 02:01:19.488751
46870.52,2021-02-10 02:01:24.679841
46896.377819,2021-02-10 02:01:29.851455
46915.771822,2021-02-10 02:01:35.029672
46907.885,2021-02-10 02:01:38.978034
46904.105,2021-02-10 02:01:44.165378
46921.267026,2021-02-10 02:01:49.341772
46919.316494,2021-02-10 02:01:54.522838
46912.8287,2021-02-10 02:01:59.710555
46893.580499,2021-02-10 02:02:04.888716
46861.675,2021-02-10 02:02:10.073296
46850.85387,2021-02-10 02:02:15.244453
46842.29,2021-02-10 02:02:20.729072
46860.445,2021-02-10 02:02:25.899142
46865.41,2021-02-10 02:02:31.075966
46861.047819,2021-02-10 02:02:36.256591
46849.074898,2021-02-10 02:02:41.434428
46846.805,2021-02-10 02:02:46.614864
46843.24,2021-02-10 02:02:51.794140
46822.662731,2021-02-10 02:02:56.963672
46827.825,2021-02-10 02:03:02.141931
46825.0,2021-02-10 02:03:07.331515
46821.1,2021-02-10 02:03:12.516440
46822.46,2021-02-10 02:03:17.689187
46813.845,2021-02-10 02:03:20.994340
46814.808367,2021-02-10 02:03:26.173667
46794.51,2021-02-10 02:03:31.357404
46803.451797,2021-02-10 02:03:36.535058
46798.025314,2021-02-10 02:03:41.718716
46793.023999,2021-02-10 02:03:46.906419
46788.92,2021-02-10 02:03:52.088295
46790.065,2021-02-10 02:03:58.239402
46788.398044,2021-02-10 02:04:01.423060
46768.865,2021-02-10 02:04:04.599779
46768.785,2021-02-10 02:04:07.787518
46786.255,2021-02-10 02:04:10.966835
46774.56,2021-02-10 02:04:14.143975
46762.945554,2021-02-10 02:04:17.323970
46768.622819,2021-02-10 02:04:20.503134
46763.18,2021-02-10 02:04:23.685561
46764.03,2021-02-10 02:04:26.862392
46757.624487,2021-02-10 02:04:30.042752
46786.180568,2021-02-10 02:04:33.223666
46792.45,2021-02-10 02:04:36.399926
46793.587779,2021-02-10 02:04:39.579552
46785.435,2021-02-10 02:04:42.761893
46786.49,2021-02-10 02:04:55.516690
46813.435773,2021-02-10 02:04:58.699256
46809.380608,2021-02-10 02:05:01.880895
46783.373163,2021-02-10 02:05:05.065410
46788.984763,2021-02-10 02:05:08.436696
46779.975598,2021-02-10 02:05:11.621208
46774.118745,2021-02-10 02:05:14.807660
46776.2,2021-02-10 02:05:17.994330
46757.69,2021-02-10 02:05:21.175887
46761.25,2021-02-10 02:05:24.359893
46768.455,2021-02-10 02:05:27.543772
46756.065,2021-02-10 02:05:30.801413
